language,license,rightsHolder,datasetID,institutionCode,datasetName,taxonID,acceptedNameUsageID,originalNameUsageID,scientificName,acceptedNameUsage,originalNameUsage,kingdom,phylum,class,order,family,genus,nomenclaturalCode,taxonomicStatus
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:1f0278303a03ad1e6d31590eecdd97ae,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia hessei O. Boettger, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:021fac091a23a1b4c2156ce3f4a44295,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia carinata var. insolita Lessona & Pollonera, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:1874c554ac95d7773b9cf4884191a590,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia kobelti P. Hesse, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:73e4970da912a68841d869ba88722f5d,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia maculata Collinge, 1895","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:da759e88d890b7bc8f0ea8aa1cbd56a2,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia mongianensis Paulucci, 1879","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a68b640346ca465b8225d8f91f3b746d,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia carinata var. oretea Lessona & Pollonera, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:de9b136b4336ce1fc18c9e69ba512bb4,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia carinata var. pallidissima Lessona & Pollonera, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:bd0938e455869fc169c526af96e98b1e,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia pallidula Cockerell, 1890","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:106f1da64fc0af8bbbfb294a55230600,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia pratensis Torres Mínguez, 1923","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:0763292fb37cf9e455defd49d561e731,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia tyrrena Lessona & Pollonera, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:bf9f8d163777f9fa55a52eb988fc9b3b,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella barcinonensis Pollonera, 1888","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:d9524500597c17b05feb5d661344a1f9,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella dubia Pollonera, 1888","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:3f32dcd5ac3fd0d8d71ca89846fd6b16,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella esserana Fagot, 1892","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:8995b081c72525d24b94dbcad118e1ec,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella europaea Roissy, 1805","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:9584bde175955f0392afba7002aa0493,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella galliae Oken, 1815","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:24dc67905d751dcc9aa1a657275b7342,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella pascali Massot, 1870","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:2dd2a701628a3e59f11180f352846feb,alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3,,"Testacella servaini Massot, 1870","Testacella haliotidea Draparnaud, 1801",,Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Testacellidae Gray, 1840","Testacella Lamarck, 1801",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana O.F. Mûller, 1774","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:e841d5d4bf70ba9dc014087d50a88622,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix albella Linnaeus, 1758","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:9482b0d36761804f9b0853a50fcdd984,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Theba altispira Paiva, 1867","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:36db32f2271bac54cea5939a031e993c,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. aegusina Monterosato, 1892","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:e06bc71f211d24630fc9862c339ba9dd,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. byzantina Roth, 1839","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a84006129bc0ed50b6bca23727a66d78,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix calcarea L. Pfeiffer,1849","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:5c5fbe4b0519fb6324985ae4dc71f9ec,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Theba grandis T. Cockerell, 1921","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:12e97ea89e81681a07ee5033ec942a64,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Theba pisana guardiae S.H.F. Jaeckel, 1952","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:14a2b6648937c94e854ca202ac03d152,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix petholata Olivi, 1792","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:de76da6395df28f1b07cea33d30bbe8b,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. rosalba Monterosato, 1892","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a67b3de0379389ee47e58c9890379fda,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. sertum Monterosato, 1892","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:00ea819dc4a277fa9604587244ddd2ed,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. spirolineata Monterosato, 1892","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:bdb72b633d84f0afd23a8a999da12d2d,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix pisana var. subconica Monterosato, 1892","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:065324b11138314ab87330b332104deb,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Theba taylori T. Cockerell, 1922","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:6cd133ee54820be357632efd2368f106,alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5,alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89,"Helix arietina Rossmässler, 1846","Theba pisana (O.F. Müller, 1774)","Helix pisana O.F. Mûller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Theba Risso, 1826",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:0c8b047d01dced03b9221ee88e72b038,alien-mollusca-checklist:taxon:f69a72778a63eaf4bc975b7683fc8cab,alien-mollusca-checklist:taxon:0c8b047d01dced03b9221ee88e72b038,"Helix elegans Gmelin, 1791","Trochoidea elegans (Gmelin, 1791)","Helix elegans Gmelin, 1791",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Hygromiidae Tryon, 1866","Trochoidea T. Brown, 1827",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:6839a1d56a9beba56218a018d2eb14fc,alien-mollusca-checklist:taxon:f69a72778a63eaf4bc975b7683fc8cab,alien-mollusca-checklist:taxon:0c8b047d01dced03b9221ee88e72b038,"Helix scitula De Cristofori & Jan, 1832","Trochoidea elegans (Gmelin, 1791)","Helix elegans Gmelin, 1791",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Hygromiidae Tryon, 1866","Trochoidea T. Brown, 1827",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Helix detrita O.F. Müller, 1774","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:feb7a6d72d61cadc78cbed3cd013f237,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Buliminus cilicicus Kobelt, 1901","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:f8d4a7aafdd5d003b441a23874844242,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Bulimus inflatus Kobelt, 1877","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:5d791a35a1014839531555b5fc932346,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Bulimus radiatus Bruguière, 1789","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:fb3f6fbeeb0bd5138f8d928bfa98a9f9,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Zebrina sallake Fehér & Erőss, 2009","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:5e1e3cc0a6f157ee3a1896aa14b5ede4,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Helix sepium Gmelin, 1791","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:fbe07e68c8bbcd07f1f5b85c23044b47,alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad,alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b,"Bulimus tumidus Mousson, 1859","Zebrina detrita (O.F. Müller, 1774)","Helix detrita O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Enidae B.B. Woodward, 1903","Zebrina Held, 1838",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:5c1cb3a70612613c74792391e6c44c05,alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3,alien-mollusca-checklist:taxon:5c1cb3a70612613c74792391e6c44c05,"Helix arborea Say, 1817","Zonitoides arboreus (Say, 1817)","Helix arborea Say, 1817",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Gastrodontidae Tryon, 1866","Zonitoides Lehmann, 1862",ICZN,synonym
